domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,water,Top-20,sanitation,2000,922252574.0,42852.47101455112,92.172895754734
social,water,Top-20,sanitation,2001,928706263.0,43176.925201236496,92.26095616941222
social,water,Top-20,sanitation,2002,935296307.0,43398.63919685054,92.34649638779564
social,water,Top-20,sanitation,2003,942122788.0,44125.49867071128,92.4421758790563
social,water,Top-20,sanitation,2004,949160670.0,45360.31205676695,92.55532061865212
social,water,Top-20,sanitation,2005,956671960.0,46339.739089575065,92.6594750406876
social,water,Top-20,sanitation,2006,965007677.0,47361.48911793336,92.76260131949232
social,water,Top-20,sanitation,2007,974345115.0,48139.00266712716,92.87490387140951
social,water,Top-20,sanitation,2008,983914324.0,47830.14322956804,92.9898002330584
social,water,Top-20,sanitation,2009,992744916.0,45933.1415427743,93.10987323315034
social,water,Top-20,sanitation,2010,1000328899.0,47152.79166464184,93.22845946437168
social,water,Top-20,sanitation,2011,1007273592.0,47986.54308915962,93.34267215038015
social,water,Top-20,sanitation,2012,1014215427.0,48321.12846211396,93.46319064543356
social,water,Top-20,sanitation,2013,1020902378.0,48746.868015185006,93.58230019945796
social,water,Top-20,sanitation,2014,1027306478.0,49446.43630483054,93.7208908907446
social,water,Top-20,sanitation,2015,1033609731.0,50247.24322459356,93.84114457678132
social,water,Top-20,sanitation,2016,1039880970.0,50866.16051947058,93.9587920436463
social,water,Top-20,sanitation,2017,1045991731.0,51829.88864026748,94.06718543864056
social,water,Top-20,sanitation,2018,1051831448.0,52689.38926899402,94.16342819925858
social,water,Top-20,sanitation,2019,1057352256.0,53312.12183438301,94.25248831560444
social,water,Top-20,sanitation,2020,1060561711.0,50618.97870022755,94.31321970254092
social,water,Top-20,sanitation,2021,1062182828.0,53358.02419762599,94.35485028928206
social,water,Top-20,sanitation,2022,1064679936.0,54607.022115445485,94.37923390010836
social,energy,World,energyAccess,2000,6087113661.0,11033.593778486846,78.28783323825962
social,energy,World,energyAccess,2001,6168321963.0,11157.924027657036,78.78120255097002
social,energy,World,energyAccess,2002,6249366588.0,11289.939082169089,79.17458802042356
social,energy,World,energyAccess,2003,6330239342.0,11559.495576669651,80.03040886765889
social,energy,World,energyAccess,2004,6411455695.0,12000.204077563389,80.01849289422564
social,energy,World,energyAccess,2005,6493271134.0,12388.84340932646,80.77081772319535
social,energy,World,energyAccess,2006,6575894375.0,12881.718983200612,81.41827539418165
social,energy,World,energyAccess,2007,6659804230.0,13384.936003439365,82.18775523287417
social,energy,World,energyAccess,2008,6753659772.0,13554.87644970591,82.7873726913586
social,energy,World,energyAccess,2009,6840172498.0,13303.153428987966,83.19679364362428
social,energy,World,energyAccess,2010,6927291704.0,13796.6417931423,83.77660426122861
social,energy,World,energyAccess,2011,7014617158.0,14181.534053313428,84.82962860732363
social,energy,World,energyAccess,2012,7102957187.0,14457.278813069255,85.25191983414668
social,energy,World,energyAccess,2013,7191631788.0,14719.598108524537,86.01107942751365
social,energy,World,energyAccess,2014,7279857340.0,15050.324979535386,86.49195772674304
social,energy,World,energyAccess,2015,7367243918.0,15354.313495222154,87.20812332628947
social,energy,World,energyAccess,2016,7453927854.0,15641.917922024915,88.37028122072833
social,energy,World,energyAccess,2017,7540109842.0,16060.191327793138,89.19008273094597
social,energy,World,energyAccess,2018,7623892512.0,16431.285562868605,90.05531018048016
social,energy,World,energyAccess,2019,7704868157.0,16713.676317093705,90.35545368521484
social,energy,World,energyAccess,2020,7780698402.0,16015.845882759748,90.631215931058
social,energy,World,energyAccess,2021,7848869118.0,16837.8414884704,91.56091142525278
social,energy,World,energyAccess,2022,7914502913.0,17254.434027524196,91.48794437573036
social,energy,Bottom-40,energyAccess,2000,2390496925.0,2590.9974391428664,50.72818376074673
social,energy,Bottom-40,energyAccess,2001,2441157194.0,2663.2031090486253,51.89039004732769
social,energy,Bottom-40,energyAccess,2002,2492714585.0,2731.9750022323224,52.669605740803256
social,energy,Bottom-40,energyAccess,2003,2544324485.0,2846.2560997209234,54.96878195345435
social,energy,Bottom-40,energyAccess,2004,2595669620.0,2992.2508778064066,54.87434401882779
social,energy,Bottom-40,energyAccess,2005,2646943702.0,3139.9579892205297,57.10594302190414
social,energy,Bottom-40,energyAccess,2006,2698319942.0,3312.081416215672,58.03660491236143
social,energy,Bottom-40,energyAccess,2007,2749859301.0,3481.6419270781485,60.03614223100937
social,energy,Bottom-40,energyAccess,2008,2810086898.0,3550.327833144699,61.26869640933075
social,energy,Bottom-40,energyAccess,2009,2862628786.0,3690.6612219346794,62.07730180789847
social,energy,Bottom-40,energyAccess,2010,2916557172.0,3860.087593058656,63.19106265755726
social,energy,Bottom-40,energyAccess,2011,2971219398.0,4025.339575358574,65.68405751852862
social,energy,Bottom-40,energyAccess,2012,3025496765.0,4118.907239318242,66.62582818349172
social,energy,Bottom-40,energyAccess,2013,3078734496.0,4261.941562979554,68.39449920796288
social,energy,Bottom-40,energyAccess,2014,3131533963.0,4461.00717186334,69.53687561570923
social,energy,Bottom-40,energyAccess,2015,3184625696.0,4655.56473539207,71.50191336969606
social,energy,Bottom-40,energyAccess,2016,3239351100.0,4835.955023097456,74.08670517292799
social,energy,Bottom-40,energyAccess,2017,3295224355.0,5037.397493099811,75.97599475987728
social,energy,Bottom-40,energyAccess,2018,3351275676.0,5234.702054758413,78.05528100607383
social,energy,Bottom-40,energyAccess,2019,3407742141.0,5364.77105881448,78.79693696598272
social,energy,Bottom-40,energyAccess,2020,3464675412.0,5076.04284296782,79.60770055619282
social,energy,Bottom-40,energyAccess,2021,3519786549.0,5287.298647675415,81.64619957251277
social,energy,Bottom-40,energyAccess,2022,3573523686.0,5529.041654165806,81.55736386332154
social,energy,Middle-40,energyAccess,2000,2771079507.0,7692.85018485735,94.81057773338009
social,energy,Middle-40,energyAccess,2001,2795128241.0,7902.984182376066,95.19118525596122
social,energy,Middle-40,energyAccess,2002,2817982774.0,8168.321690814426,95.68327037516518
social,energy,Middle-40,energyAccess,2003,2840378133.0,8528.850379276693,95.83215325211069
social,energy,Middle-40,energyAccess,2004,2863160639.0,9073.696198278563,96.165338030445
social,energy,Middle-40,energyAccess,2005,2886128730.0,9583.909852877112,96.07713661552442
social,energy,Middle-40,energyAccess,2006,2908976565.0,10285.251123919892,96.9196945217398
social,energy,Middle-40,energyAccess,2007,2931945847.0,11087.96033204242,97.02208788578623
social,energy,Middle-40,energyAccess,2008,2955942444.0,11621.247297116652,97.49321916695614
social,energy,Middle-40,energyAccess,2009,2981024091.0,11630.725189742872,97.86039216225844
social,energy,Middle-40,energyAccess,2010,3006436061.0,12302.342501699068,98.32731366639231
social,energy,Middle-40,energyAccess,2011,3031818549.0,12869.064810164246,98.53086409007916
social,energy,Middle-40,energyAccess,2012,3058599742.0,13418.780155524284,98.76363909563815
social,energy,Middle-40,energyAccess,2013,3087056858.0,13858.936902267154,98.93159715910228
social,energy,Middle-40,energyAccess,2014,3115874201.0,14317.047425141602,99.0563444241246
social,energy,Middle-40,energyAccess,2015,3143671521.0,14682.35031361053,98.89138014858771
social,energy,Middle-40,energyAccess,2016,3169140069.0,15090.746063579065,99.1349441950778
social,energy,Middle-40,energyAccess,2017,3193178974.0,15681.633581815418,99.26609925757954
social,energy,Middle-40,energyAccess,2018,3214995105.0,16205.265939374283,99.2936407737081
social,energy,Middle-40,energyAccess,2019,3233967613.0,16672.718839130957,99.3644381712613
social,energy,Middle-40,energyAccess,2020,3249703015.0,16353.946617090254,99.30978777246818
social,energy,Middle-40,energyAccess,2021,3261155656.0,17377.02988724466,99.49838584745554
social,energy,Middle-40,energyAccess,2022,3270491108.0,17872.515797620435,99.55251614547426
social,energy,Top-20,energyAccess,2000,925537229.0,42841.57056886864,100.0
social,energy,Top-20,energyAccess,2001,932036528.0,43168.38978676752,100.0
social,energy,Top-20,energyAccess,2002,938669229.0,43387.74839026642,100.0
social,energy,Top-20,energyAccess,2003,945536724.0,44109.777454907606,100.0
social,energy,Top-20,energyAccess,2004,952625436.0,45340.414645573714,100.0
social,energy,Top-20,energyAccess,2005,960198702.0,46315.86108642239,99.99973805505104
social,energy,Top-20,energyAccess,2006,968597868.0,47338.75129945506,99.99973563342596
social,energy,Top-20,energyAccess,2007,977999082.0,48116.33221024317,100.0
social,energy,Top-20,energyAccess,2008,987630430.0,47807.91933225158,100.0
social,energy,Top-20,energyAccess,2009,996519621.0,45919.21545509608,100.0
social,energy,Top-20,energyAccess,2010,1004298471.0,47126.41840786978,100.0
social,energy,Top-20,energyAccess,2011,1011579211.0,47946.01860155472,100.0
social,energy,Top-20,energyAccess,2012,1018860680.0,48274.52404996078,100.0
social,energy,Top-20,energyAccess,2013,1025840434.0,48694.91910204364,100.0
social,energy,Top-20,energyAccess,2014,1032449176.0,49381.90255022027,100.0
social,energy,Top-20,energyAccess,2015,1038946701.0,50181.83804288999,100.0
social,energy,Top-20,energyAccess,2016,1045436685.0,50795.6954314738,99.99680360652351
social,energy,Top-20,energyAccess,2017,1051706513.0,51746.36506086974,100.0
social,energy,Top-20,energyAccess,2018,1057621731.0,52596.85291749837,99.99668897376316
social,energy,Top-20,energyAccess,2019,1063158403.0,53214.91427993404,100.0
social,energy,Top-20,energyAccess,2020,1066319975.0,50530.94500051039,100.0
social,energy,Top-20,energyAccess,2021,1067926913.0,53260.809722408114,100.0
social,energy,Top-20,energyAccess,2022,1070488119.0,54508.03426175838,100.0
social,energy,World,energyIndoor,2000,6059636363.0,10995.064076359731,49.51319649270346
social,energy,World,energyIndoor,2001,6140556991.0,11119.218177339028,50.03978048605493
social,energy,World,energyIndoor,2002,6221347760.0,11251.646282915188,50.66311629422561
social,energy,World,energyIndoor,2003,6301969508.0,11517.900151430173,51.25955009254228
social,energy,World,energyIndoor,2004,6382917596.0,11954.07328403658,51.968415930854825
social,energy,World,energyIndoor,2005,6464462213.0,12337.921041801268,52.58204688156168
social,energy,World,energyIndoor,2006,6546811954.0,12826.403135234004,53.40986504837069
social,energy,World,energyIndoor,2007,6630423926.0,13326.074341537082,54.2999968399381
social,energy,World,energyIndoor,2008,6723973980.0,13493.178374759696,55.26765257048184
social,energy,World,energyIndoor,2009,6810196769.0,13245.0673765452,56.35186652683193
social,energy,World,energyIndoor,2010,6897051001.0,13735.872982316125,57.47343490661829
social,energy,World,energyIndoor,2011,6984541543.0,14134.512799263854,58.679432790238906
social,energy,World,energyIndoor,2012,7072965910.0,14398.861508332566,59.9317626086579
social,energy,World,energyIndoor,2013,7160921122.0,14666.829557024015,61.335069917985614
social,energy,World,energyIndoor,2014,7248343339.0,15003.039713478607,62.676108438742375
social,energy,World,energyIndoor,2015,7335421683.0,15307.715206437491,64.07971652000664
social,energy,World,energyIndoor,2016,7422073680.0,15594.750729076615,65.60497494091166
social,energy,World,energyIndoor,2017,7508239546.0,16005.589424543265,67.05850223669063
social,energy,World,energyIndoor,2018,7592021166.0,16375.405709334487,68.61952978733305
social,energy,World,energyIndoor,2019,7673020251.0,16662.76382687212,70.05965514025463
social,energy,World,energyIndoor,2020,7748843247.0,15976.41413216238,71.50485178527963
social,energy,World,energyIndoor,2021,7816988333.0,16792.819840009444,72.79975019614118
social,energy,World,energyIndoor,2022,7882640616.0,17211.5157629073,74.08408514620147
social,energy,Bottom-40,energyIndoor,2000,2387356971.0,2587.7606554050494,19.43890144493603
social,energy,Bottom-40,energyIndoor,2001,2437927116.0,2661.0209059382028,20.31486539821562
social,energy,Bottom-40,energyIndoor,2002,2489405099.0,2730.7936384665823,21.16426144397481
social,energy,Bottom-40,energyIndoor,2003,2540940295.0,2844.688437488286,21.869160893290488
social,energy,Bottom-40,energyIndoor,2004,2592209495.0,2989.963110425705,22.743884391276797
social,energy,Bottom-40,energyIndoor,2005,2643402509.0,3137.2179285498087,23.42505622179161
social,energy,Bottom-40,energyIndoor,2006,2694692274.0,3309.7477306010096,24.28855242216425
social,energy,Bottom-40,energyIndoor,2007,2746141423.0,3479.36331276722,25.24977125038254
social,energy,Bottom-40,energyIndoor,2008,2806278080.0,3547.820843438134,26.08472046733159
social,energy,Bottom-40,energyIndoor,2009,2858729388.0,3688.079656470388,27.099371659308662
social,energy,Bottom-40,energyIndoor,2010,2912564894.0,3857.516958987994,28.31973481123748
social,energy,Bottom-40,energyIndoor,2011,2967131654.0,4022.3657612354673,29.554970037807436
social,energy,Bottom-40,energyIndoor,2012,3021312604.0,4115.695271671583,30.848148590237702
social,energy,Bottom-40,energyIndoor,2013,3074452702.0,4258.611236354349,32.47806958244759
social,energy,Bottom-40,energyIndoor,2014,3127153488.0,4457.9954043664175,33.96274222367175
social,energy,Bottom-40,energyIndoor,2015,3180141082.0,4652.530273786089,35.78073045475974
social,energy,Bottom-40,energyIndoor,2016,3234757252.0,4832.514296563375,37.82339184147534
social,energy,Bottom-40,energyIndoor,2017,3290523408.0,5034.241052859113,39.83237619653183
social,energy,Bottom-40,energyIndoor,2018,3346470129.0,5231.607967203087,42.27027172984815
social,energy,Bottom-40,energyIndoor,2019,3402832366.0,5361.898589950597,44.4083305778102
social,energy,Bottom-40,energyIndoor,2020,3459656011.0,5074.310113385977,46.92914152724416
social,energy,Bottom-40,energyIndoor,2021,3514653157.0,5285.120537739254,49.016691937477006
social,energy,Bottom-40,energyIndoor,2022,3568273614.0,5526.971187272155,51.18870350999939
social,energy,Middle-40,energyIndoor,2000,2753506384.0,7643.736734195255,58.74221653607759
social,energy,Middle-40,energyIndoor,2001,2777428265.0,7853.080983826482,59.48877375580031
